"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","1969-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","193.4","E","0.0",",E","25",",E","18",",E","4",",E","0",",E","4",",E","0",",E","0",",E","0",",E","19691211",",,E","19691225",",,E","19691221","+,,E","-1.6",",E,11,","46.4",",,E,25,","16.6",",E,21,+","674.2","E","315.6",",E","279.2",",,,E","8.15",",E","10.97",",,,E","5.34",",,,E"
"SPE00120611","1970-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0","2,E","17",",E","9",",E","0",",E","0","1,E","2","1,E","0","1,E","0","1,E","0","1,E","19700107",",1,E","19700125",",,E","19700119",",1,E","-2.6","1,E,07,","21.4",",,E,25,","19.6","1,E,19,","897.2","E","223.0","1,E","94.1",",,,E","10.70","2,E","14.29","1,,,E","7.10","1,,,E"
"SPE00120611","1970-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","19",",E","12",",E","2",",E","0",",E","1",",E","0",",E","0",",E","0",",E","19700228",",,E","19700215",",,E","19700207",",,E","-0.5",",E,28,","33.2",",,E,15,","18.6",",E,07,","1167.4","E","270.2",",E","161.5",",,,E","8.68",",E","12.77",",,,E","4.60",",,,E"
"SPE00120611","1970-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","18",",E","14",",E","0",",E","0",",E","6",",E","0",",E","1",",E","0",",E","19700312",",,E","19700308",",,E","19700321",",,E","-1.6",",E,12,","18.1",",,E,08,","23.4",",E,21,","1493.3","E","325.9",",E","120.5",",,,E","7.82",",E","12.04",",,,E","3.60",",,,E"
"SPE00120611","1970-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","19",",E","14",",E","0",",E","0",",E","1",",E","0",",E","3",",E","0",",E","19700406",",,E","19700427",",,E","19700416",",,E","0.0",",E,06,","18.4",",,E,27,","29.2",",E,16,","1744.7","E","251.4",",E","120.7",",,,E","9.95",",E","14.47",",,,E","5.43",",,,E"
"SPE00120611","1970-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","3.9","E","3.9",",E","8",",E","3",",E","0",",E","0",",E","0",",E","0",",E","10",",E","1",",E","19700508",",,E","19700515",",,E","19700524",",,E","3.8",",E,08,","17.5",",,E,15,","32.4",",E,24,","1869.3","E","124.6",",E","39.9",",,,E","14.44",",E","19.69",",,,E","9.19",",,,E"
"SPE00120611","1970-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","25.6","E","21.7",",E","10",",E","6",",E","0",",E","0",",E","0",",E","0",",E","22",",E","0",",E","19700601",",,E","19700615",",,E","19700626",",,E","9.0",",E,01,","16.8",",,E,15,","31.8",",E,26,","1886.0","E","16.7",",E","55.6",",,,E","18.50",",E","23.49",",,,E","13.51",",,,E"
"SPE00120611","1970-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","75.4","E","49.8",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","24",",E","2",",E","19700705",",,E","19700707",",,E","19700706",",,E","10.2",",E,05,","9.0",",,E,07,","36.2",",E,06,","12.5","E","12.5",",E","37.2",",,,E","19.54",",E","24.70",",,,E","14.37",",,,E"
"SPE00120611","1970-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","137.6","E","62.2",",E","11",",E","8",",E","1",",E","0",",E","0",",E","0",",E","26",",E","3",",E","19700825",",,E","19700802",",,E","19700802",",,E","11.0",",E,25,","63.7",",,E,02,","33.0",",E,02,","18.7","E","6.2",",E","150.2",",,,E","20.14",",E","24.94",",,,E","15.35",",,,E"
"SPE00120611","1970-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","180.7","E","43.1",",E","5",",E","1",",E","1",",E","0",",E","0",",E","0",",E","25",",E","2",",E","19700917",",,E","19700910",",,E","19700907",",,E","7.4",",E,17,","43.4",",,E,10,","34.6",",E,07,","37.7","E","19.0",",E","49.2",",,,E","19.14",",E","25.55",",,,E","12.73",",,,E"
"SPE00120611","1970-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","181.2","E","0.5",",E","12",",E","5",",E","1",",E","0",",E","0",",E","0",",E","10",",E","0",",E","19701028",",,E","19701020",",,E","19701031",",,E","2.4",",E,28,","35.7",",,E,20,","27.8",",E,31,","178.6","E","140.9",",E","109.4",",,,E","13.80",",E","19.41",",,,E","8.19",",,,E"
"SPE00120611","1970-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","182.6","E","1.4",",E","10",",E","8",",E","1",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19701122",",,E","19701114",",,E","19701101",",,E","4.8",",E,22,","32.2",",,E,14,","26.0",",E,01,","310.6","E","132.0",",E","121.3",",,,E","13.98",",E","18.21",",,,E","9.75",",,,E"
"SPE00120611","1970-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","182.6","E","0.0",",E","15",",E","10",",E","0",",E","0",",E","12",",E","0",",E","0",",E","0",",E","19701219",",,E","19701230",",,E","19701211",",,E","-3.8",",E,19,","22.4",",,E,30,","18.4",",E,11,","689.9","E","379.3",",E","99.9",",,,E","6.10",",E","10.46",",,,E","1.73",",,,E"
"SPE00120611","1971-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","10",",E","0",",E","0",",E","4",",E","0",",E","2",",E","0",",E","19710104",",,E","19710117",",,E","19710110",",,E","-4.6",",E,04,","19.2",",,E,17,","22.2",",E,10,","985.7","E","295.8",",E","86.2",",,,E","8.79",",E","13.43",",,,E","4.15",",,,E"
"SPE00120611","1971-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","12",",E","10",",E","0",",E","0",",E","8",",E","0",",E","0",",E","0",",E","19710204",",,E","19710215",",,E","19710226",",,E","-2.6",",E,04,","21.6",",,E,15,","19.4",",E,26,","1274.4","E","288.7",",E","85.9",",,,E","8.02",",E","13.25",",,,E","2.79",",,,E"
"SPE00120611","1971-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","11",",E","1",",E","0",",E","10",",E","0",",E","0",",E","0",",E","19710309",",,E","19710321",",,E","19710330",",,E","-2.8",",E,09,","58.5",",,E,21,","17.4",",E,30,","1630.2","E","355.8",",E","126.7",",,,E","6.85",",E","11.22",",,,E","2.49",",,,E"
"SPE00120611","1971-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.7","E","0.7",",E","13",",E","8",",E","1",",E","0",",E","0",",E","0",",E","9",",E","0",",E","19710426",",,E","19710422",",,E","19710419",",,E","5.6",",E,26,","62.0",",,E,22,","28.6",",E,19,","1778.6","E","148.4",",E","117.4",",,,E","13.41",",E","18.52",",,,E","8.30",",,,E"
"SPE00120611","1971-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","8.4","E","7.7",",E","23",",E","19",",E","0",",E","0",",E","0",",E","0",",E","8",",E","0",",E","19710525",",,E","19710522",",,E","19710506",",,E","3.4",",E,25,","22.2",",,E,22,","28.4",",E,06,","1905.9","E","127.3",",E","168.0",",,,E","14.47",",E","18.38",",,,E","10.57",",,,E"
"SPE00120611","1971-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","10.9","E","2.5",",E","14",",E","8",",E","1",",E","0",",E","0",",E","0",",E","11",",E","0",",E","19710617",",,E","19710604",",,E","19710603",",,E","5.6",",E,17,","37.2",",,E,04,","24.4",",E,03,","1979.8","E","73.9",",E","115.0",",,,E","15.95",",E","20.09",",,,E","11.81",",,,E"
"SPE00120611","1971-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","112.1","E","101.2",",E","11",",E","7",",E","1",",E","0",",E","0",",E","0",",E","31",",E","4",",E","19710720",",,E","19710718",",,E","19710711",",,E","11.8",",E,20,","31.0",",,E,18,","35.6",",E,11,","1.8","E","1.8",",E","97.0",",,,E","21.54",",E","26.72",",,,E","16.36",",,,E"
"SPE00120611","1971-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","160.6","E","48.5",",E","10",",E","6",",E","1",",E","0",",E","0",",E","0",",E","28",",E","0",",E","19710807",",,E","19710829",",,E","19710818",",,E","10.6",",E,07,","26.4",",,E,29,","31.8",",E,18,","11.2","E","9.4",",E","63.5",",,,E","19.59",",E","24.69",",,,E","14.50",",,,E"
